,spotify_song_id,weeks_on_chart,artists,name,peak_position
2215,6urLjX35oXXRYtcH1b3dCh,6,Huncho Jack,Dubai Shit,26
2216,6vAPPcbTWRvRiDCW2n3lw5,1,DRAM,Ill Nana ,151
2217,6vG3Zv9VEA6YbJPJ6ar5Y7,1,Metro Boomin,Lesbian ,74
2218,6vN77lE9LK6HP2DewaN6HZ,59,Lil Baby,Yes Indeed,2
2219,6vWEAOUSxohKxhp0K1BsxL,23,YNW Melly,Mixed Personalities ,12
2220,6vbafkvao6NErZDTjh2sYC,1,Future,Poppin' Tags,149
2221,6vjymPak0JRQC2P84XlI9t,1,Miley Cyrus,Unholy,89
2222,6vnfObZ4Ys70SBAtti1xZ9,2,Travis Scott,COFFEE BEAN,34
2223,6wOCaV1MY8CN2ujNJSfr5z,1,G-Eazy,Pray For Me,189
2224,6wWaVoUOzLQJHd3bWAUpdZ,25,Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",3
2225,6wZmXUpwdvBqfznKRY6z15,2,Bing Crosby,Mele Kalikimaka - Single Version,117
2226,6waqLPcT6ruMhmd36OhmFO,7,Chris Young,Losing Sleep,182
2227,6wmAHw1szh5RCKSRjiXhPe,23,Charlie Puth,How Long,39
2228,6wn2nmFn3wDuiMldRiuRuL,12,Wham!,Last Christmas,16
2229,6wqWfSOZvTK18SAczoYm1L,1,Lil Wayne,Start This Shit Off Right ,48
2230,6wycnu8FWXsj68ig7BEot9,7,Keith Urban,Blue Ain't Your Color,139
2231,6xHI9KjUjYT0FPtGO8Mxa1,47,Luke Combs,Hurricane,85
2232,6xVhqLT40s5sVhepe9Mckc,1,DJ Khaled,Weather the Storm ,91
2233,6xtcFXSo8H9BZN637BMVKS,7,Rita Ora,Let You Love Me,78
2234,6y4pOReFqH2wzo4CV91cZC,1,Lil Wayne,Mess,40
2235,6y68QK2SwC38YxsbxHrA8I,8,Sean Paul,Mad Love,87
2236,6y6jbcPG4Yn3Du4moXaenr,2,blackbear,Idfc,179
2237,6yHkPtl6UQ7RjtJLBPzbJw,22,Future,Selfish ,24
2238,6yIGZp1AaFBoDczu3b4hVU,4,Logic,Confessions of a Dangerous Mind,28
2239,6yL2kTsdVwYnGwPkKGtMd5,9,Ariana Grande,Everyday,65
2240,6yMxfx9wpiuhhdb8vHDVMu,4,Meek Mill,Whatever You Need ,105
2241,6ya8ejoKgw906Y8LWclqrp,13,Nipsey Hussle,Racks In The Middle ,33
2242,6yz0Jndhv0QjKdpcEMbOjz,16,Trippie Redd,Shake It Up,52
2243,6zEOfBb85G0Vaau5skdAUG,1,Maroon 5,Whiskey ,184
2244,6zeeWid2sgw4lap2jV61PZ,41,Khalid,Better,9
2245,6zegtH6XXd2PDPLvy1Y0n2,4,Miley Cyrus,D.R.E.A.M. ,29
2246,6zpXc7WJ3TqYWb02B6sKyF,2,Big Sean,Bigger Than Me,64
2247,70ECd4rOaE5aSNTPLMB8DS,1,Luke Combs,Refrigerator Door,177
2248,70khXICDeTTxgYtw3EysKH,8,Ariana Grande,sweetener,21
2249,728zbo72kOoYdGR3AhNsyF,1,The xx,Say Something Loving,185
2250,72TFWvU3wUYdUuxejTTIzt,11,Rihanna,Work,57
2251,72UCHNyJcymw81x0AKevho,24,MadeinTYO,Skateboard P ,136
2252,732Sqj2piYPhdMPENP4axz,5,Lauv,Easy Love,107
2253,732btJLGu7gYNHHNdzshrG,1,Logic,Ink Blot,72
2254,739vCwA3EpBSkk3uDsI2wB,8,N.E.R.D,Lemon - Drake Remix,29
2255,73pDDTXW6SKqM52N4Rdred,1,Trippie Redd,So Alive,168
2256,74ABBu8osxqmuFOAKcWWpG,1,Paramore,Forgiveness,179
2257,74BIr8H03lr5L6LZ1friIa,1,21 Savage,Dead People,144
2258,74ZovzRxHBvCq5yIwe8boh,3,"Tyler, The Creator",OKRA,55
2259,74cVJfmK18rhWnscIpGXjt,4,Cardi B,Thru Your Phone,40
2260,74dQwVKuCx6aDI2BQ7xW92,1,Eminem,Revival (Interlude),156
2261,74lnM5V6ecvoTPV0fvptx9,21,Ski Mask The Slump God,Nuketown ,18
2262,74wpYGsVh2J13iAmmg1Uln,1,"Mike WiLL Made-It, Pharrell, Kendrick Lamar, Pharrell, Kendrick Lamar",The Mantra ,172
2263,756ZV0boQJ6Kbk3WFBuVjD,2,Eminem,Chloraseptic ,81
2264,75NhhYjHO43mvZgYtnXgti,19,Avicii,Lonely Together ,54
2265,75TlwJ8oBgdq8P9kO7uVML,2,Sam Smith,No Peace,103
2266,75ZvA4QfFiZvzhj2xkaWAh,93,Post Malone,I Fall Apart,2
2267,75lcPkAkUsKWHGBlGM476R,18,Trippie Redd,1400 / 999 Freestyle,23
2268,75scDPqGs75FotglJSoOI2,9,BTS,MIC Drop ,65
2269,760VYgBLbNyEJp4jLa0CZ6,1,Logic,Mama/Show Love ,81
2270,762UXiwEHYY97VL45sAUPR,16,David Guetta,2U,8
2271,76DNqvSyzL9VCkhlnByqLf,2,Lean Trap,La Modelo,136
2272,76F54HHrw84yqAYqrAJkbr,1,Jonas Brothers,Every Single Time,97
2273,76PwajqH3ej4hnk9tgaJpp,1,Gunna,Outstanding,49
2274,76Y0gxtTxN0FyDCYh5qYQj,29,Migos,Get Right Witcha,33
2275,76ZrqdtkKxhMl42xAQTnFm,1,Logic,AfricAryaN,91
2276,76cy1WJvNGJTj78UqeA5zr,32,Dua Lipa,IDGAF,24
2277,76ewbswjlIrXnVhNoqFMxE,31,Trippie Redd,Love Scars,137
2278,76gUmNLXGQVOsGhfcshkFP,6,Drake,Madiba Riddim,19
2279,76hfruVvmfQbw0eYn1nmeC,1,DNCE,Cake By The Ocean,144
2280,76iVOVsliCHlWqKuDnCfhE,3,"Zacari, Babes Wodumo, Babes Wodumo",Redemption ,73
2281,76vMKwFtdDDCLcM6zXybjB,6,Panic! At The Disco,Say Amen (Saturday Night),54
2282,77IAeEz8LEchPN8UNjaTJ2,1,J. Cole,Foldin Clothes,167
2283,77UjLW8j5UAGAGVGhR5oUK,21,"The Weeknd, Kendrick Lamar, Kendrick Lamar",Pray For Me ,3
2284,77V8N0imMUga8hUL0gxXHT,1,Lil Uzi Vert,Skir Skirr,174
2285,77lGafvlU68CeHgB2pkHC9,10,Machine Gun Kelly,At My Best ,81
2286,77mLzdHEWRB60CLlV02TV2,1,Logic,America,59
2287,78QR3Wp35dqAhFEc2qAGjE,41,Lil Baby,Drip Too Hard (Lil Baby & Gunna),1
2288,794QVQtFNy7hvtjQP1keQd,15,G-Eazy,1942,44
2289,79LAFAkR1ATb4iIQvZuCL0,2,Luke Bryan,Most People Are Good,135
2290,79esEXlqqmq0GPz0xQSZTV,21,Shawn Mendes,Lost In Japan,22
2291,79qxwHypONUt3AFq0WPpT9,1,Kacey Musgraves,Rainbow,157
2292,7AFASza1mXqntmGtbxXprO,69,XXXTENTACION,changes,7
2293,7AQim7LbvFVZJE3O8TYgf2,96,XXXTENTACION,Fuck Love ,8
2294,7ARveOiD31w2Nq0n5FsSf8,3,Lorde,Perfect Places,73
2295,7BKLCZ1jbUBVqRi2FVlTVw,77,The Chainsmokers,Closer,4
2296,7BKUWh5sdtdS17crohRe4L,7,Logic,Black SpiderMan,45
2297,7BpYWzZwrsljT1eIjb0TqR,1,Paramore,Told You So,166
2298,7C0BHTRLmWUONc8OYjOPdW,1,DJ Khaled,Freak N You ,174
2299,7C5atbXdv6nTkjlEKp4jLX,14,Major Lazer,Know No Better ,36
2300,7CKR3FcBqSsGcgce0ECe1z,1,Nicki Minaj,LLC,122
2301,7CWiWkccuRRdrmaW6AjVEf,1,Huncho Jack,How U Feel,93
2302,7CcoUAtUcYhUfBsmtn0ajO,6,Eminem,Walk On Water ,11
2303,7CkbRn6S0itJqcqn88AtSV,6,XXXTENTACION,going down!,22
2304,7Co6yOkvI0GvijiYcMuT84,1,Future,When I Was Broke,178
2305,7CqoQ4gRBc3zmPvENXqOhA,6,The Beach Boys,Little Saint Nick - 1991 Remix,101
2306,7DHApOHsIFo7EyfieArYGE,13,P!nk,Walk Me Home,104
2307,7DKS0rX27cCEPsK0R6tFWS,8,The Weeknd,Wasted Times,4
2308,7DcvwMAiqKJQD1rrdfxSDx,5,Young Thug,The London ,1
2309,7DrluKkTviBwCc8AV3VGmf,4,Shakira,Clandestino,153
2310,7DuvVy7JfFgXwWlVzyyPys,7,Big Sean,Pull Up N Wreck (& Metro Boomin),54
2311,7EAaSaj1OgZgMX5yZyFXFC,14,Tory Lanez,Freaky,79
2312,7EB2UpfRbS4QVjZQlKLi3Z,1,Future,Promise U That,119
2313,7EI6Iki24tBHAMxtb4xQN2,4,Rita Ora,Anywhere,162
2314,7EROK3PMgkCG3wdwcbeauW,1,Khalid,9.13,119
2315,7EgI0dCaQuHFe3OTj5EpWI,2,Lil Wayne,Open Safe,34
2316,7EiZI6JVHllARrX9PUvAdX,39,Future,Low Life,59
2317,7EoSDrwBPUBeBEORrpvgko,20,Ugly God,Water,58
2318,7EulRO07ZgchxqKUHb8Pvc,7,J. Cole,1985 - Intro to “The Fall Off”,7
2319,7F1LWA9sIlTorHUo4amGqk,3,The Weeknd,Reminder - Remix,75
2320,7F5oktn5YOsR9eR5YsFtqb,1,Taylor Swift,New Year’s Day,158
2321,7F9vK8hNFMml4GtHsaXui6,14,Louis Tomlinson,Back to You ,28
2322,7Fa5UNizycSms5jP3SQD3F,6,DJ Khaled,Shining ,101
2323,7Feaw9WAEREY0DUOSXJLOM,9,Martin Garrix,Summer Days ,31
2324,7FjZU7XFs7P9jHI9Z0yRhK,3,NOTD,So Close,165
2325,7FtFBJLnWL8YBwKtvJow9I,1,Tiësto,Ritual,148
2326,7FyhrRNRJOZSM8IeuAx7su,3,Sam Smith,Burning,57
2327,7GG1QIQ547taCwl1uLaTf5,1,YG,TOO COCKY,182
2328,7GRTrWsP3yo2Fx8umJfA1X,2,KIDS SEE GHOSTS,Freeee (Ghost Town Pt. 2),22
2329,7GX5flRQZVHRAGd6B4TmDO,125,Lil Uzi Vert,XO TOUR Llif3,2
2330,7GYLsGlCPqSkLBNDC5mVyl,5,Thomas Gold,Magic,165
2331,7GbAp0HKPQW7WnFJAzMoRk,1,LANY,Thru These Tears,200
2332,7GfhZZq8plOVTeqsDMbftc,1,Justin Timberlake,Higher Higher,153
2333,7GqWnsKhMtEW0nzki5o0d8,2,Queen,Killer Queen - Remastered 2011,184
2334,7HLglWbzDheHZ3VZUbxGLC,1,Lil Baby,Seals Pills (Lil Baby & Gunna),176
2335,7HdNB8nvJOBwHa8hIkzvxp,4,Kodak Black,"If I'm Lyin, I'm Flyin",43
2336,7HdZY9UJTylIiNcSDFyUDc,9,"Cashmere Cat, Major Lazer, Tory Lanez, Major Lazer, Tory Lanez",Miss You ,81
2337,7Hr2XoaGpIMKbNXCZDZ3le,1,Lil Peep,Awful Things,118
2338,7HuBDWi18s4aJM8UFnNheH,1,Taylor Swift,King Of My Heart,166
2339,7HwcH5CiJzuUzspuOqOJQa,1,Sam Smith,"Baby, You Make Me Crazy",117
2340,7I3skNaQdvZSS7zXY2VHId,1,Twenty One Pilots,The Hype,104
2341,7I7JbDv63ZJJsSi24DyJrz,1,Taylor Swift,Dancing With Our Hands Tied,182
2342,7IBSffWIu7P2MC7kMwy2FM,18,Wiz Khalifa,Hopeless Romantic ,37
2343,7IL3UOlcJ6nmcCMwpnlfcA,1,Camila Cabello,Something's Gotta Give,163
2344,7IZ7S595rr4Q3E1Zga1Jev,2,"Cheat Codes, Little Mix, Little Mix",Only You ,169
2345,7IeHIGriFrJaTeaC4W0a8W,1,Future,Hallucinating,162
2346,7J2gyNghNTzl4EsLhXp01Q,5,XXXTENTACION,infinity (888) - feat. Joey Bada$$,29
2347,7J6bnDDitOwfelaJNixHhL,4,Huncho Jack,Modern Slavery,23
2348,7JGyxh8G8QZnu4AMJuCqlj,1,Huncho Jack,Saint Laurent Mask,72
2349,7JJmb5XwzOO8jgpou264Ml,40,Shawn Mendes,There's Nothing Holdin' Me Back,29
2350,7JYsArznYOjX2jsrT3UEnL,11,Young M.A,OOOUUU,27
2351,7Jd3almoehzurMOYuy2eIE,1,Kodak Black,Built My Legacy ,143
2352,7JrAZVBsIxO42bLi9HnRYp,1,Future,WHEN I THINK ABOUT IT,147
2353,7KA4W4McWYRpgf0fWsJZWB,5,"Tyler, The Creator",See You Again,55
2354,7KOlJ92bu51cltsD9KU5I7,56,Migos,T-Shirt,6
2355,7KVPsVMOK3NL7subwJ0dZj,1,Gunna,Who You Foolin,139
2356,7KXjTSCq5nL1LoYtL7XAwS,116,Kendrick Lamar,HUMBLE.,1
2357,7KZ5MMVgBVox9ycroB2UrI,7,Travis Scott,CAROUSEL,5
2358,7KcGEssn7BnJdTgildK5y0,12,Nicki Minaj,No Frauds,22
2359,7KyTq7H5f3Oavmuo9TX6QK,27,Kodak Black,Too Many Years,64
2360,7L95O7D34EWhwtDCQkwGMR,1,Future,No Issue,160
2361,7LAhKXDNWwq3CmnFP3UIOP,3,Offset,Nightmare,94
2362,7LikBkHerFGZ58QHVOKp1t,2,Beyoncé,Before I Let Go - Homecoming Live Bonus Track,76
2363,7M2tXmeS15NAzEn7ABFeBg,8,Logic,Homicide ,1
2364,7M62jxrvr7UJdo6DchAFf3,1,Big Sean,Inspire Me,101
2365,7MRyJPksH3G2cXHN8UKYzP,1,Tom Petty and the Heartbreakers,American Girl,150
2366,7MXVkk9YMctZqd1Srtv4MB,66,The Weeknd,Starboy,3
2367,7MXcmkmyxEYAJf04cbqKoI,1,Rich Brian,Glow Like Dat,192
2368,7MywASx2OFZngfoORjo1yy,1,Future,31 DAYS,87
2369,7aEtlGHoiPAfRB084NiDmx,7,Luke Combs,Beer Never Broke My Heart,51
2370,7azo4rpSUh8nXgtonC6Pkq,2,Michael Jackson,Thriller,70
2371,7azp0ySqPkkXHi9M9aeg3T,1,Kay Starr,The Man With The Bag,182
2372,7bJ4mu7MHa3rHiNyKjOoSl,9,Drake,Ice Melts,34
2373,7bTH8LgGSwyNNE4r1k95Zp,1,Huncho Jack,Moon Rock,88
2374,7bUcBztfGqO7cSI2gMZeCI,4,"Vince Staples, Yugen Blakrok, Yugen Blakrok",Opps ,37
2375,7bddNsGZem9W4j4rzZBIXj,1,Rae Sremmurd,T'd Up,137
2376,7bsnTsbiwOymZWjPF9v6Di,7,Macklemore,Marmalade ,74
2377,7c3K8ifIoaVZ2MSUuGo0Co,1,6LACK,Nonchalant,153
2378,7c3SbTuufigBWURcICnAWy,2,Anderson .Paak,Tints ,76
2379,7cG6SxmQ24hQWnR8UThrk2,1,Lil Wayne,Dope New Gospel ,59
2380,7cGFbx7MP0H23iHZTZpqMM,30,Logic,Everybody,26
2381,7cW1wHpSLYgKWzoWlOCPFJ,1,Lil Baby,Global,138
2382,7cWh3ScxjhvasLI0CBRoZk,5,PnB Rock,I Like Girls ,89
2383,7cjYWpqpBVtXbQTwvN9UYI,6,Jax Jones,You Don't Know Me - Radio Edit,130
2384,7d19457woBxmPRCq255YqM,2,22 Savage,The Race,53
2385,7dHui7yOhsoj7HdWSuJTW7,1,Big Sean,Who's Stopping Me (& Metro Boomin),127
2386,7dOeiXeTSfA1ixaYmQcWu7,12,"OneRepublic, Seeb, Seeb",Rich Love ,60
2387,7dZ1Odmx9jWIweQSatnRqo,6,Lady Gaga,Million Reasons,79
2388,7daBwTiPNOVgoMUG4SICgh,1,Twenty One Pilots,Pet Cheetah,117
2389,7dt6x5M1jzdTEt8oCbisTK,61,Post Malone,Better Now,1
2390,7dxKdQC9Vo1hDxIUnt1z0Q,1,Jonas Brothers,Rollercoaster,76
2391,7e6FvCvngX5job1PUYIIIL,9,Stanaj,Romantic - NOTD Remix,93
2392,7eBqSVxrzQZtK2mmgRG6lC,40,YNW Melly,Murder On My Mind,4
2393,7eTyfz4GA647lpSA3PCRyl,1,Migos,Flooded,103
2394,7ef4DlsgrMEH11cDZd32M6,25,"Calvin Harris, Dua Lipa, Dua Lipa",One Kiss ,19
2395,7epGknfpAlH1u33S71Ur1o,2,Kane Brown,Lose It,189
2396,7f08qp3HROTkfrtNpiYGGo,13,Jon Pardi,Dirt On My Boots,157
2397,7f1zjZG77S891Uv4O68yfk,7,DaBaby,Baby Sitter ,61
2398,7fBv7CLKzipRk6EC6TWHOB,13,The Weeknd,The Hills,121
2399,7fOPVfABNLg3sxtgXBhBdp,2,G-Eazy,The Plan,120
2400,7fRfIvHPH6bHdMDjPFwTMh,1,Logic,Hallelujah,71
2401,7fRruZ12gXGwBs0zXQ6e5V,1,Sugarland,Babe ,138
2402,7fiFJADUcHwTdYLmnZeLAy,1,Jonas Brothers,Hesitate,111
2403,7floNISpH8VF4z4459Qo18,99,XXXTENTACION,Look At Me!,26
2404,7foypmc7KZyU716Yv63BPe,11,Huncho Jack,Saint,33
2405,7g7raxdQpiLZT7aOlib4S1,3,Huncho Jack,Motorcycle Patches,51
2406,7gPHxxAq4YjK7GoLT3Vch3,1,ScHoolboy Q,Lies ,154
2407,7gSQv1OHpkIoAdUiRLdmI6,1,Tom Petty,I Won't Back Down,172
2408,7gY3cyGcB2wnk2xDXiA0pe,2,Avril Lavigne,Head Above Water,155
2409,7gvd8xj4QgPqbQSsn5pV7d,77,Demi Lovato,Sorry Not Sorry,9
2410,7gwLQ4tZ5UdZ7qNcDyJ8wr,17,Maroon 5,Cold,25
2411,7hDVYcQq6MxkdJGweuCtl9,53,Billie Eilish,ocean eyes,78
2412,7hf89cT5FEmLV5E9fjrjG7,1,Lil Peep,Beamer Boy,199
2413,7hzlzoOwCZ4D3Ow5YZK4kj,3,Daya,Insomnia,153
2414,7i2DJ88J7jQ8K7zqFX2fW8,36,Halsey,Now Or Never,12
2415,7iDa6hUg2VgEL1o1HjmfBn,94,Bebe Rexha,Meant to Be ,16
2416,7iDxZ5Cd0Yg08d4fI5WVtG,1,Calvin Harris,Skrt On Me,184
2417,7iEoaTyBCqLaAwJnOP1BTn,2,Pusha T,The Games We Play,82
2418,7iMDaY1LnASwCk2uUpMtii,2,Young Thug,High ,89
2419,7iNIg7XDEaYECfWD5dJ9Va,14,"Justin Bieber, BloodPop®, BloodPop®",Friends ,4
2420,7igeByaBM0MgGsgXtNxDJ7,1,Ariana Grande,美女と野獣,171
2421,7jEyX4bqaCSdMN4D4JNnVj,18,Jonas Blue,Mama,59
2422,7jI9cnrZof9mRNpIsA7QQN,1,Roddy Ricch,Out Tha Mud,192
2423,7jKUnzzOGhAlPjr7LkIUlE,1,2 Chainz,Momma I Hit A Lick ,94
2424,7jr3iPu4O4bTCVwLMbdU2i,6,Dua Lipa,Kiss and Make Up,43
2425,7krbSH3rd8lhIZvuzTV3Bl,1,James Arthur,Naked,149
2426,7l9CE3wmEGOUYw1j4ETjnL,2,Gorillaz,Saturnz Barz ,105
2427,7lAK3oHbfEnvUQWosrMMpR,42,Travis Scott,YOSEMITE,7
2428,7lGKEWMXVWWTt3X71Bv44I,3,X Ambassadors,Unsteady,188
2429,7lthOBXNue2IvedLRfkod8,2,BTS,HOME,49
2430,7lxOjQyVsHQ8toQeT7IgCc,4,Diplo,Wish ,134
2431,7lxZbmtC6SkUc2yXBgDOdO,1,DJ Khaled,On Everything ,122
2432,7m9OqQk4RVRkw9JJdeAw96,96,XXXTENTACION,Jocelyn Flores,3
2433,7mA146n3yBepYnuefRjcfH,2,Stevie Wonder,What Christmas Means To Me,126
2434,7mWFF4gPADjTQjC97CgFVt,12,Ozuna,Baila Baila Baila,100
2435,7mldq42yDuxiUNn08nvzHO,81,Sam Hunt,Body Like A Back Road,15
2436,7ms3VzLTfr7fXNOqA4Mkx9,24,Lil Skies,Creeping ,86
2437,7mv4eldXEFbf3s3ZEfbmlC,1,Migos,Stripper Bowl,125
2438,7n1940b6kHcaEewFSZXnXa,8,Louis The Child,Better Not ,90
2439,7nKBxz47S9SD79N086fuhn,1,Enrique Iglesias,SUBEME LA RADIO,199
2440,7ntU619k40YVxcRvFNDTNn,1,Eminem,Heat,158
2441,7oHkit3F3vimtsBbnZkU0G,2,KIDS SEE GHOSTS,Fire,21
2442,7oJrVhiTPZGBXWPwhxjy9S,62,Lil Skies,Lust,79
2443,7oK9VyNzrYvRFo7nQEYkWN,7,The Killers,Mr. Brightside,173
2444,7oolFzHipTMg2nL7shhdz2,3,Ed Sheeran,Eraser,29
2445,7p2ewixAShLpjDZrnzZK7c,3,Cardi B,Get Up 10,25
2446,7p4vHnYXkxlzvfePJVpcTr,5,Childish Gambino,Feels Like Summer,63
2447,7p9zIciejn8GXnsRdG9EQR,1,Thomas Rhett,Center Point Road,157
2448,7pMRoGLEJuFM2wl5pt0R99,12,Offset,Legacy ,19
2449,7pVzUPjJ83QojsVcOthmxP,1,Quavo,HUNCHO DREAMS,109
2450,7pdF27mSDuPWhppnHAmWHa,16,XXXTENTACION,whoa (mind in awe),2
2451,7q8cy4uoA2itYATsKeXhcq,2,Lil Pump,Multi Millionaire ,74
2452,7qEHsqek33rTcFNT9PFqLf,9,Lewis Capaldi,Someone You Loved,34
2453,7qEKqBCD2vE5vIBsrUitpD,7,Billie Eilish,ilomilo,18
2454,7qiZfU4dY1lWllzX7mPBI3,87,Ed Sheeran,Shape of You,1
2455,7qvxFz3JodM0A7xEM7k3YD,15,Katy Perry,Chained To The Rhythm,10
2456,7r6LNJT2LqpLpEyZQJPygt,7,Future,Patek Water,31
2457,7rC5Pl8rQSX4myONQHYPBK,19,Drake,Mob Ties,6
2458,7rKKh8AGVXuNXgLBpTBTFH,3,Logic,One Day (ft. Ryan Tedder),34
2459,7rdK9NSJIRBZAiXC0vuBS9,1,Dustin Lynch,I'd Be Jealous Too,196
2460,7rdUtXasA973gmrr2Xxh3E,9,Lorde,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",43
2461,7rfiXyFb5M9BqdkvKvVEiB,1,Wale,My Love ,184
2462,7roKDmJDOzkpfGpUQJ5EnL,1,Lil Baby,Business Is Business (Lil Baby & Gunna),56
2463,7rvyVWja33WG9R97oeJAjx,26,Calboy,Envy Me,22
2464,7sB2rmolvEt77KFPCraSNc,4,BlocBoy JB,Rover 2.0,92
2465,7sLDnUauivS2vN6Z9EfUJT,2,Meek Mill,1942 Flows,140
2466,7sO0dVFCfixpLshm4daMH3,2,Migos,What The Price,69
2467,7sO5G9EABYOXQKNPNiE9NR,87,Offset,Ric Flair Drip (& Metro Boomin),4
2468,7sTtHHrD0zDpmzQzH3zegz,1,Camila Cabello,Consequences,140
2469,7stcuQtnHL7C6XdPvpwywv,2,Khalid,Vertigo,27
2470,7tFiyTwD0nx5a1eklYtX2J,35,Queen,Bohemian Rhapsody - Remastered 2011,42
2471,7tGEAA1f8MydT7eVbbO9Zy,2,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,107
2472,7thTA3hqO2MgOlzo0rPInX,1,Diplo,Color Blind,119
2473,7u6DMPznGbpziuEgCE0JGQ,2,Ariana Grande,get well soon,51
2474,7u90MSvVyEjL0c8icaE7jl,4,Logic,Contra,11
2475,7uenITonAmg7wXmFd3kkms,1,Trippie Redd,I Tried Loving,85
2476,7uqcLJFlSYjVPLUz1vPxkY,2,XXXTENTACION,Guardian angel,11
2477,7uzmGiiJyRfuViKKK3lVmR,73,Bazzi,Mine,4
2478,7v7KcncwLmoDxa30hMHz42,1,Trippie Redd,Oomps Revenge,187
2479,7vGuf3Y35N4wmASOKLUVVU,69,Marshmello,Silence,10
2480,7vRriwrloYVaoAe3a9wJHe,12,gnash,"i hate u, i love u ",77
2481,7vbjH8laThXpcBXeLNPm3M,2,21 Savage,Run Up the Racks,145
2482,7vg47qMIEdLfNdTE3WLf0T,2,21 Savage,Darth Vader,172
2483,7vgTNTaEz3CsBZ1N4YQalM,6,Kanye West,Ghost Town,2
2484,7vu0JkJh0ldukEYbTVcqd0,59,Julia Michaels,Issues,11
2485,7wBJfHzpfI3032CSD7CE2m,29,Travis Scott,STARGAZING,3
2486,7wC5eZcFS1Q1BsQ35DU6H4,9,Billie Eilish,come out and play,14
2487,7wcyO1rrH3Ru4t659IjG41,8,Future,Crushed Up,20
2488,7weyB4Zuj9QDwQrFbveSpG,1,Rich The Kid,Too Gone ,94
2489,7xHWNBFm6ObGEQPaUxHuKO,4,Sia,The Greatest,153
2490,7xQAfvXzm3AkraOtGPWIZg,27,Post Malone,Wow.,2
2491,7xVLFuuYdAvcTfcP3IG3dS,1,A$AP Ferg,Work REMIX ,192
2492,7y6c07pgjZvtHI9kuMVqk1,8,Drake,Get It Together,13
2493,7y911sqgHGHcyU4ivapjwi,1,Drake,All Me,177
2494,7y9iMe8SOB6z3NoHE2OfXl,38,Halsey,Bad At Love,25
2495,7yCqehT9dKACTFy7YugP0J,5,Marc E. Bassy,You & Me,148
2496,7yFhA2fUsL2oIMWlw5DaHQ,11,Maren Morris,The Bones,60
2497,7ycWLEP1GsNjVvcjawXz3z,39,A$AP Rocky,Praise The Lord (Da Shine) ,11
2498,7yfi8B8opXjnRh4VZnOkz9,10,Jonas Brothers,Cool,34
2499,7yoe9vbbzakNAXwb1UaWLS,1,Big Sean,Same Time Pt. 1,74
2500,7yotKA30dwTKNEGomV9ZsI,23,J. Cole,KOD,2
2501,7yt6eiZQCkVFEzwGp4Pbor,2,Migos,Supastars,37
2502,7zBPzAjKAqQpcv8F8GCq5s,1,MadeinTYO,Uber Everywhere,145
2503,7zFXmv6vqI4qOt4yGf3jYZ,10,Daniel Caesar,Get You ,173
2504,7zLYKWcXnYeHHWidalz7rj,45,Lil Mosey,Noticed,20
2505,7zVCrzzEJU7u24sbJPXA5W,54,Kane Brown,What Ifs,50
2506,7zsXy7vlHdItvUSH8EwQss,17,Major Lazer,Cold Water ,39
2507,7zxRMhXxJMQCeDDg0rKAVo,27,NAV,Some Way,87
